id	reaction
sll0720	Hexadecanoyl-[acp] + H2O <=> Acyl-carrier protein + Hexadecanoicacid
sll0720	Butyryl-[acp] + NAD+ <=> But-2-enoyl-[acyl-carrier protein] + NADH +H+
sll0720	4-Hydroxyphenylacetyl-CoA + Glycine <=> 4-Hydroxyphenylacetylglycine+ CoA
sll0720	Di[3-deoxy-D-manno-octulosonyl]-lipid A + Acyl-carrier protein <=>Tetradecanoyl-[acp] + Lauroyl-KDO2-lipid IV(A)
sll0720	(R)-3-Hydroxydodecanoyl-[acp] + NADP+ <=> 3-Oxododecanoyl-[acp] +NADPH + H+
sll0720	Decanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxododecanoyl-[acp] + CO2 + Acyl-carrier protein
sll0720	3-Oxopimeloyl-CoA + CoA <=> Glutaryl-CoA + Acetyl-CoA
sll0720	Pelargonidin 3-O-(6-O-malonyl-beta-D-glucoside) + Malonyl-CoA <=>Pelargonidin 3-O-3'',6''-O-dimalonylglucoside + CoA
sll0720	Tetradecanoyl-[acp] + NAD+ <=> trans-Tetradec-2-enoyl-[acp] + NADH +H+
sll0720	Acetyl-CoA + 7 Malonyl-CoA <=>3,5,7,9,11,13,15-Heptaoxo-hexadecanoyl-[acp] + 7 CO2 + 7 CoA
sll0720	2,6-Dimethyl-5-methylene-3-oxo-heptanoyl-CoA + CoA <=>3-Isopropylbut-3-enoyl-CoA + Propanoyl-CoA
sll0720	Octanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxodecanoyl-[acp] + CO2 + Acyl-carrier protein
sll0720	(3R)-3-Hydroxydecanoyl-[acyl-carrier protein] <=>trans-Dec-2-enoyl-[acp] + H2O
sll0720	Butanoyl-CoA + 7 Malonyl-CoA <=>3,5,7,9,11,13,15-Heptaoxo-octadecanoyl-[acp] + 7 CO2 + 7 CoA
sll0720	Hexadecanoyl-[acp] + NAD+ <=> trans-Hexadec-2-enoyl-[acp] + NADH +H+
sll0720	Phenylacetyl-CoA + Glycine <=> Phenylacetylglycine + CoA
sll0720	(2E)-Octadecenoyl-[acp] + NADH + H+ <=> Octadecanoyl-[acyl-carrierprotein] + NAD+
sll0720	Amaranthin + 1-O-Feruloyl-beta-D-glucose <=> Celosianin II +D-Glucose
sll0720	Cyanin + p-Coumaroyl-CoA <=> Cyanidin3-O-(6-O-p-coumaroyl)glucoside-5-O-glucoside + CoA
sll0720	3-Hydroxy-5-oxohexanoyl-CoA + CoA <=> (S)-3-Hydroxybutanoyl-CoA +Acetyl-CoA
sll0720	p-Coumaroyl-diketide-CoA + Feruloyl-CoA + H2O <=> Demethoxycurcumin+ 2 CoA + CO2
sll0720	Hexanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxooctanoyl-[acp] + CO2 + Acyl-carrier protein
sll0720	(R)-3-Hydroxyhexanoyl-[acp] <=> trans-Hex-2-enoyl-[acp] + H2O
sll0720	Benzoylsuccinyl-CoA + CoA <=> S-Benzoate coenzyme A + Succinyl-CoA
sll0720	(3R)-3-Hydroxydecanoyl-[acyl-carrier protein] + NADP+ <=>3-Oxodecanoyl-[acp] + NADPH
sll0720	Glycosyl-4,4'-diaponeurosporenoate <=> Staphyloxanthin
sll0720	Feruloyl-diketide-CoA + Feruloyl-CoA + H2O <=> Curcumin + 2 CoA +CO2
sll0720	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] <=>trans-Tetradec-2-enoyl-[acp] + H2O
sll0720	Tetradecanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxohexadecanoyl-[acp] + CO2 + Acyl-carrier protein
sll0720	Dodecanoyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein]<=> 3-Oxotetradecanoyl-[acp] + CO2 + Acyl-carrier protein
sll0720	(R)-3-Hydroxyhexanoyl-[acp] + NADP+ <=> 3-Oxohexanoyl-[acp] + NADPH+ H+
sll0720	Delphinidin 3-O-glucoside + Caffeoyl-CoA <=> Delphinidin3-O-(6-caffeoyl-beta-D-glucoside) + CoA
sll0720	Naphthyl-2-oxomethyl-succinyl-CoA + CoA <=> 2-Naphthoyl-CoA +Succinyl-CoA
sll0720	Feruloyl-diketide-CoA + p-Coumaroyl-CoA + H2O <=> Demethoxycurcumin+ 2 CoA + CO2
sll0720	Chrysanthemin + Caffeoyl-CoA <=> Cyanidin 3-(6-p-caffeoyl)glucoside+ CoA
sll0720	3'-N-Debenzoyltaxol + S-Benzoate coenzyme A <=> Paclitaxel + CoA
sll0720	p-Coumaroyl-diketide-CoA + p-Coumaroyl-CoA + H2O <=>Bisdemethoxycurcumin + 2 CoA + CO2
sll0720	(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein] <=>trans-Hexadec-2-enoyl-[acp] + H2O
sll0720	Dodecanoyl-[acyl-carrier protein] + NAD+ <=>trans-Dodec-2-enoyl-[acp] + NADH + H+
sll0720	Octanoyl-[acp] + NAD+ <=> trans-Oct-2-enoyl-[acp] + NADH + H+
sll0720	Pelargonin + Caffeoyl-CoA <=> Pelargonidin3-O-(6-caffeoyl-beta-D-glucoside) 5-O-beta-D-glucoside + CoA
sll0720	Cyanidin 3-O-(6-O-malonyl-beta-D-glucoside) + Malonyl-CoA <=>Cyanidin 3-O-3'',6''-O-dimalonylglucoside + CoA
sll0720	Pelargonidin 3-O-glucoside + Caffeoyl-CoA <=> Pelargonidin3-O-(6-caffeoyl-beta-D-glucoside) + CoA
sll0720	1H-Imidazole-4-ethanamine + Acetyl-CoA <=>4-(beta-Acetylaminoethyl)imidazole + CoA
slr1325	Guanosine 3',5'-bis(diphosphate) + H2O <=> GDP + Diphosphate
ssl2982	ATP + RNA <=> Diphosphate + RNA
ssl2982	CTP + RNA <=> Diphosphate + RNA
ssl2982	UTP + RNA <=> Diphosphate + RNA
ssl2982	GTP + RNA <=> Diphosphate + RNA
ssl2982	Nucleoside triphosphate + RNA <=> Diphosphate + RNA
slr1448	ATP + D-Fructose <=> ADP + beta-D-Fructose 6-phosphate
slr1448	ATP + beta-D-Fructose <=> ADP + beta-D-Fructose 6-phosphate
slr0752	3-Phospho-D-erythronate <=> Phosphoenol-4-deoxy-3-tetrulosonate +H2O
sll1249	ATP + dCMP <=> ADP + dCDP
slr1225	ATP + Protamine <=> ADP + O-Phosphoprotamine
slr1718	(2R)-O-Phospho-3-sulfolactate + H2O <=> (2R)-3-Sulfolactate +Orthophosphate
slr0963	Selenide + 6 Oxidized ferredoxin + 3 H2O <=> Selenite + 6 Reducedferredoxin + 8 H+
slr1879	Cobalt-sirohydrochlorin + S-Adenosyl-L-methionine <=> Cobalt-factorIII + S-Adenosyl-L-homocysteine
slr1233	Succinate + Acceptor <=> Fumarate + Reduced acceptor
sll0002	3-O-Mycarosylerythronolide B + dTDP <=> Erythronolide B +dTDP-L-mycarose
sll0002	Premithramycinone + dTDP-D-olivose <=> Premithramycin A1 + dTDP
sll0002	UDP-D-galactose + G00102 <=> UDP + G00103
sll0002	GDP-mannose + 1,4-beta-D-Mannan <=> GDP + 1,4-beta-D-Mannan
sll0002	GDP-L-fucose + G00084 <=> GDP + G00085
sll0002	UDP-D-galactose + G00031 <=> UDP + G00032
sll0002	G02047 + 2 UDP-N-acetyl-D-glucosamine <=> G06302 + 2 UDP
sll0002	UDP-N-acetyl-D-glucosamine + G00015 <=> UDP + G10818
sll0002	GDP-mannose + N,N'-Diacetylchitobiosyldiphosphodolichol <=> GDP +alpha-D-Mannosylchitobiosyldiphosphodolichol
sll0002	Zeatin + UDP-glucose <=> trans-Zeatin-7-beta-D-glucoside + UDP
sll0002	UDP-D-galactose + Galactan <=> Galactan + UDP
sll0002	GDP-L-fucose + Paragloboside <=> GDP + III3Fuc-nLc4Cer
sll0002	Dolichyl phosphate D-mannose + G10595 <=> Dolichyl phosphate +G10596
sll0002	UDP-N-acetyl-D-glucosamine + Galactosylgloboside <=> UDP + G00102
sll0002	UDP-N-acetyl-D-glucosamine + G00015 <=> UDP + G13030
sll0002	GDP-L-fucose + nLc5Cer <=> GDP + Type II B antigen
sll0002	3-D-Glucosyl-1,2-diacylglycerol + UDP-glucose <=>Diglucosyl-diacylglycerol + UDP
sll0002	UDP-N-acetyl-D-glucosamine + nLc6Cer <=> UDP + nLc7Cer
sll0002	Pelargonidin 3-O-glucoside + UDP-glucose <=> Pelargonin + UDP
sll0002	Dolichyl phosphate D-mannose + G00145 <=> Dolichyl phosphate +G00146
sll0002	Naringenin chalcone + UDP-glucose <=> Phlorizin chalcone + UDP
sll0002	Chrysanthemin + UDP-glucose <=> Cyanin + UDP
sll0002	UDP-N-acetyl-D-glucosamine + Paragloboside <=> UDP + nLc5Cer
sll0002	GDP-L-fucose + VI2Fuc-nLc6 <=> GDP + G00081
sll0002	Phenanthroviridone aglycon <=> Jadomycin B
sll0002	Galactosylceramide + UDP-D-galactose <=> Digalactosylceramide + UDP
sll0002	Dolichyl D-glucosyl phosphate + G00007 <=> Dolichyl phosphate +G10598
sll0002	UDP-D-galactose + Lc3Cer <=> UDP + Paragloboside
sll0002	alpha-L-Rhamnosyl-(1->3)-alpha-D-galactosyl-diphosphoundecaprenol +GDP-mannose <=> D-Mannosyl-L-rhamnosyl-D-galactose-1-diphospholipid+ GDP
sll0002	Cyanidin 5-O-glucoside <=> Cyanin
sll0002	cyclo-Dopa 5-O-glucoside + UDP-glucuronate <=>cyclo-Dopa-glucuronylglucoside + UDP
sll0002	Betanidin + UDP-glucose <=> Betanin + UDP
sll0002	UDP-N-acetyl-D-glucosamine + G10818 <=> UDP + G13029
sll0002	UDP-glucose + Lipopolysaccharide <=> UDP +D-Glucosyllipopolysaccharide
sll0002	UDP-N-acetyl-D-glucosamine + G00028 <=> UDP + G00029
sll0002	GDP-L-fucose + G00085 <=> GDP + G00086
sll0002	Delphinidin 3-O-glucoside + UDP-glucose <=> Delphinidin3-O-sophoroside + UDP
sll0002	Urdamycin G + dTDP-D-olivose <=> Urdamycin A + dTDP
sll0002	4,4'-Diaponeurosporenic acid <=> Glycosyl-4,4'-diaponeurosporenoate
sll0002	UDP-D-galactose + nLc5Cer <=> UDP + nLc6Cer
sll0002	UDP-N-acetyl-D-galactosamine + Sda antigen - related compound <=>UDP + Sda antigen
sll0002	Betanin + UDP-glucuronate <=> Amaranthin + UDP
sll0002	UDP-N-acetyl-D-galactosamine + G00025 <=> UDP + G13023
sll0002	Delphinidin 3-O-glucoside + UDP-L-rhamnose <=> Tulipanin + UDP
sll0002	GDP-D-mannose + G10532(n) <=> GDP + G10532(n+1)
sll0002	UDP-N-acetyl-D-glucosamine + T antigen <=> UDP + G00025
sll0002	Chrysanthemin + UDP-L-rhamnose <=> Cyanidin 3-O-rutinoside + UDP
sll0002	UDP-N-acetyl-D-galactosamine + G01977 <=> UDP + G13024
sll0002	Dolichyl phosphate D-mannose + G00148 <=> Dolichyl phosphate +G00149
sll0002	GDP-mannose + Mannan(n) <=> GDP + Mannan(n+1)
sll0002	UDP-D-galactose + G00072 <=> UDP + G00073
sll0002	Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside) + UDP-glucose <=>Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside) 5-O-beta-D-glucoside+ UDP
sll0002	UDP-D-galactose + G00077 <=> UDP + iso-nLc8Cer
sll0002	GDP-L-fucose + Sialyl-3-paragloboside <=> GDP +IV3NeuAc,III3Fuc-nLc4Cer
sll0002	UDP-D-galactose + Type II A antigen <=> UDP + G00057
sll0002	Dolichyl D-glucosyl phosphate + G10598 <=> Dolichyl phosphate +G10599
sll0002	Curcumin monoglucoside + UDP-glucose <=> Curcumin diglucoside + UDP
sll0002	Glucocerebroside + UDP-D-galactose <=> Lactosylceramide + UDP
sll0002	GDP-L-fucose + IV2Fuc-nLc4Cer <=> GDP + III3,IV2Fuc-nLc4Cer
sll0002	UDP-N-acetyl-D-glucosamine + G13030 <=> UDP + G13029
sll0002	Chrysanthemin + UDP-glucose <=> Cyanidin 3-O-sophoroside + UDP
sll0002	GDP-L-fucose + G00081 <=> GDP + G00082
sll0002	UDP-D-galactose + nLc7Cer <=> UDP + nLc8Cer
sll0002	GDP-D-mannose + G00004 <=> GDP + G00005
sll0002	Curcumin + UDP-glucose <=> Curcumin monoglucoside + UDP
sll0002	Glucosylceramide + UDP-D-galactose <=>beta-D-Galactosyl-1,4-beta-D-glucosylceramide + UDP
sll0002	Pelargonidin 3-O-glucoside + UDP-glucose <=> Pelargonidin3-O-sophoroside + UDP
sll0002	Demethyllactenocin + dTDP-L-mycarose <=> Demethylmacrocin + dTDP
sll0002	Dihydrozeatin + UDP-glucose <=> Dihydrozeatin-O-glucoside + UDP
sll0002	G10526 + GDP-D-mannose <=> G00006 + GDP
sll0002	100-1 + dTDP-D-olivose <=> Urdamycin B + dTDP
sll0002	GDP-L-fucose + nLc6Cer <=> GDP + III3Fuc-nLc6Cer
sll0002	G00005 + GDP-D-mannose <=> G10526 + GDP
sll0002	Dolichyl phosphate D-mannose + G00147 <=> Dolichyl phosphate +G00148
sll0002	GDP-D-mannose + G00003 <=> GDP + G00004
sll0002	4-Hydroxyphenylethanol + UDP-glucose <=> Salidroside + UDP
sll0002	Delphinidin 3-O-glucoside + UDP-glucose <=> Delphin + UDP
sll0002	Dolichyl phosphate D-mannose + G00149 <=> Dolichyl phosphate +G00140
sll0002	UDP-6-sulfoquinovose + 1,2-Diacyl-sn-glycerol <=>Sulfoquinovosyldiacylglycerol + UDP
sll0002	UDP-D-galactose + G00025 <=> UDP + G11136
sll0002	Delphinidin 3-O-(6''-O-malonyl)-beta-glucoside-3'-O-beta-glucoside +UDP-glucose <=> Ternatin C5 + UDP
sll0002	Cyanidin 3-O-(6-O-malonyl-beta-D-glucoside) + UDP-glucuronate <=>Cyanidin-3-O-(6''-O-malonyl-2''-O-glucuronyl)glucoside + UDP
sll0002	Betanidin + UDP-glucose <=> Gomphrenin-I + UDP
sll0002	UDP-D-galactose + Globoside <=> UDP + Galactosylgloboside
sll0002	UDP-D-galactose + Lc3Cer <=> UDP + Lc4Cer
sll0002	GDP-L-fucose + nLc8Cer <=> GDP + G00084
sll0002	Dolichyl phosphate D-mannose + G10597 <=> Dolichyl phosphate +G00007
sll0002	GDP-L-fucose + nLc6Cer <=> GDP + V3Fuc-nLc6Cer
sll0002	2-Carboxy-2,3-dihydro-5,6-dihydroxyindole + UDP-glucose <=>cyclo-Dopa 5-O-glucoside + UDP
sll0002	UDP-N-acetyl-D-galactosamine + G01941 <=> UDP + G13025
sll0002	Galactosylceramide + UDP-D-galactose <=> Ga2-Cer + UDP
sll0002	Dolichyl D-glucosyl phosphate + G10599 <=> Dolichyl phosphate +G00008
sll0002	UDP-N-acetyl-D-glucosamine + G13027 <=> UDP + G13026
sll0002	dTDP-D-desosamine + 3-O-Mycarosylerythronolide B <=> Erythromycin D+ dTDP
sll0002	GDP-L-fucose + V3Fuc-nLc6Cer <=> GDP + V3Fuc,III3Fuc-nLc6Cer
sll0002	UDP-N-acetyl-D-glucosamine + G00020 <=> UDP + G00021
sll0002	Cyanidin 3-O-(6-O-p-coumaroyl)glucoside <=> Cyanidin3-O-(6-O-p-coumaroyl)glucoside-5-O-glucoside
sll0002	UDP-D-galactose + Tn antigen <=> UDP + T antigen
sll0002	UDP-N-acetyl-D-glucosamine + G13026 <=> UDP + G13028
sll0002	Zeaxanthin + 2 UDP-glucose <=> Zeaxanthin diglucoside + 2 UDP
sll0002	Cyanidin <=> Cyanidin 5-O-glucoside
sll0002	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine +[GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n-diphosphoundecaprenol <=> di-trans,poly-cis-Undecaprenyl diphosphate+[GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n-diphosphoundecaprenol
sll0002	N6,N6,N6-Trimethyl-L-lysine + 2 Protein <=> ProteinN6,N6,N6-trimethyl-L-lysine + 2 H2O
sll0002	N6-D-Biotinyl-L-lysine + 2 Peptide <=> Holo-[carboxylase] + 2 H2O
sll1027	2 L-Glutamate + NADP+ <=> L-Glutamine + 2-Oxoglutarate + NADPH + H+
slr0676	ATP + Adenylylselenate <=> ADP + 3'-Phosphoadenylylselenate
sll1161	ATP <=> 3',5'-Cyclic AMP + Diphosphate
sll1161	GTP <=> 3',5'-Cyclic GMP + Diphosphate
sll1209	NAD+ + DNA(n) + 5'-Phospho-DNA(m) <=> AMP + NicotinamideD-ribonucleotide + DNA(n+m)
sll1945	Pyruvate + D-Glyceraldehyde 3-phosphate <=> 1-Deoxy-D-xylulose5-phosphate + CO2
slr1772	Penicillin + H2O <=> Carboxylate + 6-Aminopenicillanate
slr1772	Penicillin G + H2O <=> 6-Aminopenicillanate + Phenylacetic acid
slr1787	ATP + Thiamin monophosphate <=> ADP + Thiamin diphosphate
slr0722	L-Histidine + S-Adenosyl-L-methionine <=> N(pi)-Methyl-L-histidine +S-Adenosyl-L-homocysteine
slr0722	2-Demethylmenaquinone + S-Adenosyl-L-methionine <=> Menaquinone +S-Adenosyl-L-homocysteine
slr0722	dTDP-4-oxo-2,6-dideoxy-L-mannose + S-Adenosyl-L-methionine <=>dTDP-3-methyl-4-oxo-2,6-dideoxy-L-glucose +S-Adenosyl-L-homocysteine + H+
slr0722	(S)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
slr0722	Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0722	Hydroxyspirilloxanthin + S-Adenosyl-L-methionine <=> Spirilloxanthin+ S-Adenosyl-L-homocysteine
slr0722	3-(2-Aminoethyl)-1H-indol-5-ol + 5-Methyltetrahydrofolate <=>5-Methoxytryptamine + Tetrahydrofolate
slr0722	2-Polyprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Polyprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr0722	2-Methyl-6-phytylquinol + S-Adenosyl-L-methionine <=>2,3-Dimethyl-5-phytylquinol + S-Adenosyl-L-homocysteine
slr0722	2-Polyprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr0722	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0722	Norgalanthamine + S-Adenosyl-L-methionine <=> Galanthamine +S-Adenosyl-L-homocysteine
slr0722	2-Phytyl-1,4-naphthoquinone + S-Adenosyl-L-methionine <=>Phylloquinone + S-Adenosyl-L-homocysteine
slr0722	5-Methyltetrahydrofolate + Corrinoid + H+ <=> Methylcorrinoid +Tetrahydrofolate
slr0722	1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone +S-Adenosyl-L-methionine <=> [6]-Gingerol + S-Adenosyl-L-homocysteine
slr0722	2-Methyl-6-solanyl-1,4-benzoquinol + S-Adenosyl-L-methionine <=>Plastoquinone-9 + S-Adenosyl-L-homocysteine
slr0722	Cyanidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Peonidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0722	3',4'-Dihydrorhodovibrin + S-Adenosyl-L-methionine <=>3,4,3',4'-Tetrahydrospirilloxanthin + S-Adenosyl-L-homocysteine
slr0722	1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione + S-Adenosyl-L-methionine<=> 1-Dehydro-[6]-gingerdione + S-Adenosyl-L-homocysteine
slr0722	Norbelladine <=> 4'-O-Methylnorbelladine
slr0722	3,4-Dehydrorhodopin + S-Adenosyl-L-methionine <=> Anhydrorhodovibrin+ S-Adenosyl-L-homocysteine
slr0722	Demethylspheroidene + S-Adenosyl-L-methionine <=> Spheroidene +S-Adenosyl-L-homocysteine
slr0722	(-)-Norephedrine + S-Adenosyl-L-methionine <=> Ephedrine +S-Adenosyl-L-homocysteine
slr0722	Cobalt-precorrin 5 + S-Adenosyl-L-methionine + H2O <=>Cobalt-precorrin 6 + S-Adenosyl-L-homocysteine + Acetaldehyde
slr0722	Juvenile hormone III acid + S-Adenosyl-L-methionine <=> Juvenilehormone III + S-Adenosyl-L-homocysteine
slr0722	Desmethylxanthohumol <=> Xanthohumol
slr0722	N-Methyltyramine + S-Adenosyl-L-methionine <=> Hordenine +S-Adenosyl-L-homocysteine
slr0722	2-Hydroxyestradiol-17beta + S-Adenosyl-L-methionine <=>2-Methoxyestradiol-17beta + S-Adenosyl-L-homocysteine
slr0722	2-Hexaprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Hexaprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr0722	3-Hydroxyanthranilate + Activated methyl group <=>3-Methoxyanthranilate
slr0722	Xanthurenic acid <=> 8-Methoxykynurenate
slr0722	Anhalonidine + S-Adenosyl-L-methionine <=> Anhalonine +S-Adenosyl-L-homocysteine
slr0722	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0722	2-Octaprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr0722	1-Phenanthrol + CH3-R <=> 1-Methoxyphenanthrene + R
slr0722	D-Cathine + S-Adenosyl-L-methionine <=> (+)-Pseudoephedrine +S-Adenosyl-L-homocysteine
slr0722	dTDP-beta-L-daunosamine <=> dTDP-L-megosamine
slr0722	Rhodopin + S-Adenosyl-L-methionine <=> 3,4-Dihydroanhydrorhodovibrin+ S-Adenosyl-L-homocysteine
slr0722	dTDP-3-amino-3,4,6-trideoxy-D-glucose + 2 S-Adenosyl-L-methionine<=> dTDP-D-desosamine + 2 S-Adenosyl-L-homocysteine
slr0722	(S)-Corytuberine + S-Adenosyl-L-methionine <=> Magnoflorine +S-Adenosyl-L-homocysteine
slr0722	Isoandrocymbine + S-Adenosyl-L-methionine <=> O-Methylandrocymbine +S-Adenosyl-L-homocysteine
slr0722	2-Octaprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Octaprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr0722	2-Hexaprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr0722	Floramultine + S-Adenosyl-L-methionine <=> Kreysigine +S-Adenosyl-L-homocysteine
slr0722	(R)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
slr0722	R + Se-Adenosylselenomethionine <=> CH3-R +Se-Adenosylselenohomocysteine
sll1629	Thymine dimer <=> Two thymine residues (in DNA)
sll1629	Cyclobutadipyrimidine <=> 2 Pyrimidine 5'-deoxynucleotide
sll0409	2-Succinylbenzoate + H2O <=>(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate
sll1058	2,3,4,5-Tetrahydrodipicolinate + NAD+ <=> L-2,3-Dihydrodipicolinate+ NADH + H+
slr0886	(3R)-3-Hydroxyoctanoyl-[acyl-carrier protein] + NADP+ <=>3-Oxooctanoyl-[acp] + NADPH + H+
slr0886	(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein] + NADP+ <=>3-Oxohexadecanoyl-[acp] + NADPH + H+
slr0886	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] + NADP+ <=>Acetoacetyl-[acp] + NADPH + H+
slr0886	(R)-3-Hydroxyhexanoyl-[acp] + NADP+ <=> 3-Oxohexanoyl-[acp] + NADPH+ H+
slr0886	(3R)-3-Hydroxyacyl-[acyl-carrier protein] + NADP+ <=>3-Oxoacyl-[acyl-carrier protein] + NADPH + H+
slr0886	3-Oxostearoyl-[acp] + NADPH + H+ <=> 3-Hydroxyoctadecanoyl-[acp] +NADP+
slr0886	(R)-3-Hydroxydodecanoyl-[acp] + NADP+ <=> 3-Oxododecanoyl-[acp] +NADPH + H+
slr0886	(3R)-3-Hydroxydecanoyl-[acyl-carrier protein] + NADP+ <=>3-Oxodecanoyl-[acp] + NADPH
slr0886	3-Oxostearoyl-CoA + NADPH + H+ <=> 3-Hydroxyoctadecanoyl-CoA + NADP+
slr0886	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] + NADP+ <=>3-Oxotetradecanoyl-[acp] + NADPH + H+
slr0711	7-Aminomethyl-7-deazaguanine + 2 NADP+ <=> 7-Cyano-7-deazaguanine +2 NADPH + 2 H+
slr0095	L-Histidine + S-Adenosyl-L-methionine <=> N(pi)-Methyl-L-histidine +S-Adenosyl-L-homocysteine
slr0095	2-Demethylmenaquinone + S-Adenosyl-L-methionine <=> Menaquinone +S-Adenosyl-L-homocysteine
slr0095	dTDP-4-oxo-2,6-dideoxy-L-mannose + S-Adenosyl-L-methionine <=>dTDP-3-methyl-4-oxo-2,6-dideoxy-L-glucose +S-Adenosyl-L-homocysteine + H+
slr0095	(S)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
slr0095	Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0095	Hydroxyspirilloxanthin + S-Adenosyl-L-methionine <=> Spirilloxanthin+ S-Adenosyl-L-homocysteine
slr0095	3-(2-Aminoethyl)-1H-indol-5-ol + 5-Methyltetrahydrofolate <=>5-Methoxytryptamine + Tetrahydrofolate
slr0095	2-Polyprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Polyprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr0095	2-Methyl-6-phytylquinol + S-Adenosyl-L-methionine <=>2,3-Dimethyl-5-phytylquinol + S-Adenosyl-L-homocysteine
slr0095	2-Polyprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr0095	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0095	Norgalanthamine + S-Adenosyl-L-methionine <=> Galanthamine +S-Adenosyl-L-homocysteine
slr0095	2-Phytyl-1,4-naphthoquinone + S-Adenosyl-L-methionine <=>Phylloquinone + S-Adenosyl-L-homocysteine
slr0095	5-Methyltetrahydrofolate + Corrinoid + H+ <=> Methylcorrinoid +Tetrahydrofolate
slr0095	1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone +S-Adenosyl-L-methionine <=> [6]-Gingerol + S-Adenosyl-L-homocysteine
slr0095	2-Methyl-6-solanyl-1,4-benzoquinol + S-Adenosyl-L-methionine <=>Plastoquinone-9 + S-Adenosyl-L-homocysteine
slr0095	Cyanidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Peonidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr0095	3',4'-Dihydrorhodovibrin + S-Adenosyl-L-methionine <=>3,4,3',4'-Tetrahydrospirilloxanthin + S-Adenosyl-L-homocysteine
slr0095	1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione + S-Adenosyl-L-methionine<=> 1-Dehydro-[6]-gingerdione + S-Adenosyl-L-homocysteine
slr0095	Norbelladine <=> 4'-O-Methylnorbelladine
