start1	end1	start2	end2	idone	idtwo	strand
896515	897108	854200	853607	NC_000911	NC_007577	-
915355	915623	1427750	1427482	NC_000911	NC_007577	-
915721	916421	1427429	1426729	NC_000911	NC_007577	-
916587	917284	1426563	1425866	NC_000911	NC_007577	-
926668	926745	446277	446353	NC_000911	NC_007577	+
926870	927156	446409	446695	NC_000911	NC_007577	+
941686	942371	1516933	1516236	NC_000911	NC_007577	-
942387	943144	1516181	1515415	NC_000911	NC_007577	-
943160	943541	1515373	1515000	NC_000911	NC_007577	-
943582	943923	1514989	1514648	NC_000911	NC_007577	-
944187	945112	1514602	1513677	NC_000911	NC_007577	-
945125	946382	1513640	1512374	NC_000911	NC_007577	-
962899	963585	1703691	1703002	NC_000911	NC_007577	-
963689	964296	1702960	1702354	NC_000911	NC_007577	-
964339	965584	1702278	1701033	NC_000911	NC_007577	-
981807	982451	229233	229879	NC_000911	NC_007577	+
986297	986380	67290	67206	NC_000911	NC_007577	-
989707	991161	1275668	1277115	NC_000911	NC_007577	+
1135937	1136652	787896	788614	NC_000911	NC_007577	+
1264494	1264924	1612820	1613249	NC_000911	NC_007577	+
1266256	1267543	1613277	1614582	NC_000911	NC_007577	+
1329178	1329292	445842	445956	NC_000911	NC_007577	+
1397894	1399167	142324	141051	NC_000911	NC_007577	-
1399437	1399595	140936	140778	NC_000911	NC_007577	-
1399670	1400260	140691	140107	NC_000911	NC_007577	-
1401498	1401581	999579	999497	NC_000911	NC_007577	-
1480944	1481972	567960	566937	NC_000911	NC_007577	-
1482288	1482550	566737	566475	NC_000911	NC_007577	-
1507574	1508044	489404	488931	NC_000911	NC_007577	-
1548932	1549437	492215	492719	NC_000911	NC_007577	+
1549530	1549895	492813	493177	NC_000911	NC_007577	+
1549975	1550621	493249	493895	NC_000911	NC_007577	+
1667477	1668246	1428563	1429332	NC_000911	NC_007577	+
1830941	1831383	832269	832707	NC_000911	NC_007577	+
1831554	1831857	832830	833129	NC_000911	NC_007577	+
1832001	1832088	833252	833339	NC_000911	NC_007577	+
1856163	1857092	298775	299697	NC_000911	NC_007577	+
1857163	1857547	299769	300152	NC_000911	NC_007577	+
1857581	1857941	300202	300562	NC_000911	NC_007577	+
1875130	1875485	284590	284235	NC_000911	NC_007577	-
1875601	1876204	284192	283590	NC_000911	NC_007577	-
1876488	1876840	283322	282961	NC_000911	NC_007577	-
1914848	1916486	1496548	1498155	NC_000911	NC_007577	+
1916533	1918594	1498186	1500246	NC_000911	NC_007577	+
1918861	1919290	1500405	1500833	NC_000911	NC_007577	+
1919461	1919882	1500874	1501299	NC_000911	NC_007577	+
2087793	2087879	1540750	1540664	NC_000911	NC_007577	-
2092402	2092510	124453	124564	NC_000911	NC_007577	+
2142094	2143556	48217	46754	NC_000911	NC_007577	-
2206745	2207100	1639142	1639494	NC_000911	NC_007577	+
2234966	2235056	1258187	1258275	NC_000911	NC_007577	+
2265392	2266646	574537	573283	NC_000911	NC_007577	-
2267552	2268927	1487687	1489059	NC_000911	NC_007577	+
2383243	2383606	616293	615924	NC_000911	NC_007577	-
2428308	2428677	314620	314988	NC_000911	NC_007577	+
2428774	2429305	314991	315521	NC_000911	NC_007577	+
2470724	2471672	735227	736175	NC_000911	NC_007577	+
2478588	2479819	513898	515128	NC_000911	NC_007577	+
2480625	2480748	515408	515532	NC_000911	NC_007577	+
2522541	2523310	1660171	1659402	NC_000911	NC_007577	-
2523312	2523701	1659364	1658975	NC_000911	NC_007577	-
2526558	2526806	1654555	1654301	NC_000911	NC_007577	-
2548635	2548835	26688	26890	NC_000911	NC_007577	+
2548881	2549158	26948	27212	NC_000911	NC_007577	+
2549388	2549946	27324	27881	NC_000911	NC_007577	+
2550291	2550509	28152	28370	NC_000911	NC_007577	+
2578231	2579098	404804	403940	NC_000911	NC_007577	-
2647458	2648502	1618178	1619220	NC_000911	NC_007577	+
2648605	2649434	1619322	1620150	NC_000911	NC_007577	+
2649447	2649972	1620197	1620722	NC_000911	NC_007577	+
2779491	2780835	307111	305777	NC_000911	NC_007577	-
2791020	2791054	914319	914352	NC_000911	NC_007577	+
2791709	2791757	914353	914401	NC_000911	NC_007577	+
2800927	2801136	1572667	1572460	NC_000911	NC_007577	-
2801333	2801582	1572212	1571958	NC_000911	NC_007577	-
2803253	2803434	1568082	1567902	NC_000911	NC_007577	-
2820127	2821545	586159	584738	NC_000911	NC_007577	-
2858290	2859284	145673	146666	NC_000911	NC_007577	+
2859346	2859918	146699	147269	NC_000911	NC_007577	+
2871860	2873117	80629	79375	NC_000911	NC_007577	-
2873253	2873994	79343	78600	NC_000911	NC_007577	-
2874074	2874243	78580	78420	NC_000911	NC_007577	-
2874287	2874471	78403	78203	NC_000911	NC_007577	-
2875115	2875455	77757	77417	NC_000911	NC_007577	-
2875621	2875985	77328	76961	NC_000911	NC_007577	-
2915305	2915799	506621	507112	NC_000911	NC_007577	+
2991214	2991465	1599614	1599375	NC_000911	NC_007577	-
2994012	2994188	1596726	1596552	NC_000911	NC_007577	-
2997727	2997864	1595812	1595675	NC_000911	NC_007577	-
2999180	3000249	1594936	1593867	NC_000911	NC_007577	-
3198604	3198701	1159970	1159869	NC_000911	NC_007577	-
3199931	3200317	1158526	1158122	NC_000911	NC_007577	-
3205732	3205916	1141465	1141274	NC_000911	NC_007577	-
3224057	3224203	365667	365519	NC_000911	NC_007577	-
3229778	3230454	1167823	1168495	NC_000911	NC_007577	+
3230455	3230844	1168520	1168907	NC_000911	NC_007577	+
3241141	3241241	1642115	1642011	NC_000911	NC_007577	-
3244141	3245092	1640939	1639964	NC_000911	NC_007577	-
3261886	3262033	152190	152328	NC_000911	NC_007577	+
3267314	3267543	154109	154337	NC_000911	NC_007577	+
3268032	3268291	154718	154976	NC_000911	NC_007577	+
3268441	3268961	155093	155612	NC_000911	NC_007577	+
3269078	3269676	155685	156283	NC_000911	NC_007577	+
3323822	3324198	465557	465181	NC_000911	NC_007577	-
3333260	3333546	1627573	1627858	NC_000911	NC_007577	+
3333681	3334197	1628000	1628518	NC_000911	NC_007577	+
3334253	3334477	1628553	1628780	NC_000911	NC_007577	+
3334536	3334965	1628840	1629258	NC_000911	NC_007577	+
3349524	3351255	1687644	1689381	NC_000911	NC_007577	+
3354226	3355056	1506000	1505170	NC_000911	NC_007577	-
3355211	3356300	1505018	1503930	NC_000911	NC_007577	-
3356337	3358237	1503919	1502037	NC_000911	NC_007577	-
3434400	3434675	1356028	1355753	NC_000911	NC_007577	-
3434928	3436271	1355610	1354267	NC_000911	NC_007577	-
3516575	3517857	725032	726320	NC_000911	NC_007577	+
121460	121606	34380	34234	NC_000911	NC_007595	-
960195	960790	8184	7592	NC_000911	NC_007595	-
2732210	2732340	3093	3220	NC_000911	NC_007595	+
3386	4287	1983611	1984512	NC_000911	NC_007604	+
5814	6580	1376710	1375950	NC_000911	NC_007604	-
8558	8953	1051368	1051762	NC_000911	NC_007604	+
8999	10467	1051785	1053244	NC_000911	NC_007604	+
54616	55282	2456081	2456746	NC_000911	NC_007604	+
71061	71772	1852047	1851342	NC_000911	NC_007604	-
71799	71846	1851336	1851289	NC_000911	NC_007604	-
71923	72039	1851197	1851081	NC_000911	NC_007604	-
72071	72377	1851049	1850734	NC_000911	NC_007604	-
78786	80754	4186	2209	NC_000911	NC_007604	-
81835	81978	1152	1006	NC_000911	NC_007604	-
84776	85928	470975	472130	NC_000911	NC_007604	+
93128	93655	883997	884523	NC_000911	NC_007604	+
93729	94411	884598	885284	NC_000911	NC_007604	+
94714	94936	885676	885897	NC_000911	NC_007604	+
95235	95778	886304	886849	NC_000911	NC_007604	+
96350	98494	2515569	2517705	NC_000911	NC_007604	+
99744	100726	1323255	1324237	NC_000911	NC_007604	+
101902	102812	309497	310397	NC_000911	NC_007604	+
107609	108205	310567	311162	NC_000911	NC_007604	+
108229	108312	311163	311246	NC_000911	NC_007604	+
126713	127839	1013965	1015085	NC_000911	NC_007604	+
127862	128727	1015107	1015970	NC_000911	NC_007604	+
129171	129260	1016722	1016810	NC_000911	NC_007604	+
129945	130324	1017734	1018101	NC_000911	NC_007604	+
131904	133752	2092271	2090422	NC_000911	NC_007604	-
133927	134160	2090368	2090135	NC_000911	NC_007604	-
134353	134562	2090018	2089812	NC_000911	NC_007604	-
135330	135462	2088966	2088813	NC_000911	NC_007604	-
135591	137406	2088704	2086881	NC_000911	NC_007604	-
153207	153299	1712984	1713075	NC_000911	NC_007604	+
153360	153596	1713082	1713309	NC_000911	NC_007604	+
154308	154544	499985	499746	NC_000911	NC_007604	-
154744	155463	499618	498899	NC_000911	NC_007604	-
157142	158399	1466637	1467882	NC_000911	NC_007604	+
161795	162762	517043	518004	NC_000911	NC_007604	+
162763	163666	518027	518944	NC_000911	NC_007604	+
171949	172883	333392	332458	NC_000911	NC_007604	-
173014	174594	332395	330807	NC_000911	NC_007604	-
174624	174741	330799	330682	NC_000911	NC_007604	-
174861	174961	330562	330462	NC_000911	NC_007604	-
175046	175463	330377	329968	NC_000911	NC_007604	-
175512	176138	329919	329299	NC_000911	NC_007604	-
176255	176503	329100	328852	NC_000911	NC_007604	-
176553	177409	328850	327992	NC_000911	NC_007604	-
177528	177699	327950	327790	NC_000911	NC_007604	-
189878	189953	1170700	1170775	NC_000911	NC_007604	+
192833	193165	1227295	1226961	NC_000911	NC_007604	-
193247	194005	1226879	1226118	NC_000911	NC_007604	-
204603	206396	1583406	1585199	NC_000911	NC_007604	+
216025	216190	1477915	1477752	NC_000911	NC_007604	-
216644	216873	1477673	1477444	NC_000911	NC_007604	-
217493	217576	1477187	1477104	NC_000911	NC_007604	-
217746	218263	1476583	1476066	NC_000911	NC_007604	-
218420	218710	1475983	1475693	NC_000911	NC_007604	-
219210	219517	1475546	1475239	NC_000911	NC_007604	-
237646	238312	1222819	1223485	NC_000911	NC_007604	+
242421	242969	1931151	1930600	NC_000911	NC_007604	-
257495	258057	2587434	2586872	NC_000911	NC_007604	-
260444	261037	2368738	2368147	NC_000911	NC_007604	-
261067	261616	2368114	2367562	NC_000911	NC_007604	-
274620	275503	682026	681143	NC_000911	NC_007604	-
278605	279456	1351349	1350499	NC_000911	NC_007604	-
279664	280037	1350180	1349772	NC_000911	NC_007604	-
280887	281085	1348635	1348452	NC_000911	NC_007604	-
283060	284480	1791796	1790376	NC_000911	NC_007604	-
299521	299952	981138	980704	NC_000911	NC_007604	-
299981	300642	980645	979984	NC_000911	NC_007604	-
300672	300874	979966	979764	NC_000911	NC_007604	-
315964	316861	670209	669309	NC_000911	NC_007604	-
317191	317646	1927551	1927096	NC_000911	NC_007604	-
317683	317796	1927059	1926946	NC_000911	NC_007604	-
319488	319573	218209	218290	NC_000911	NC_007604	+
320570	320660	219913	220005	NC_000911	NC_007604	+
321714	323457	18624	20357	NC_000911	NC_007604	+
329616	331074	2671488	2672945	NC_000911	NC_007604	+
339786	341053	2544158	2545422	NC_000911	NC_007604	+
343051	343569	65501	64983	NC_000911	NC_007604	-
353552	355056	63242	61709	NC_000911	NC_007604	-
355073	355321	61668	61419	NC_000911	NC_007604	-
355571	356234	60705	60054	NC_000911	NC_007604	-
359658	359787	59301	59176	NC_000911	NC_007604	-
360045	360908	59044	58184	NC_000911	NC_007604	-
364365	364490	57066	56941	NC_000911	NC_007604	-
397046	398023	967552	966575	NC_000911	NC_007604	-
423581	424506	277128	278041	NC_000911	NC_007604	+
442441	443126	616726	617413	NC_000911	NC_007604	+
443240	443933	617503	618185	NC_000911	NC_007604	+
461080	461962	496726	497581	NC_000911	NC_007604	+
462810	463649	525361	526200	NC_000911	NC_007604	+
470968	472906	294765	296686	NC_000911	NC_007604	+
486344	487238	2336178	2337090	NC_000911	NC_007604	+
487677	487916	924364	924602	NC_000911	NC_007604	+
488002	489099	924686	925783	NC_000911	NC_007604	+
489185	489254	925824	925893	NC_000911	NC_007604	+
508515	509155	2216577	2217213	NC_000911	NC_007604	+
509181	511082	2217237	2219116	NC_000911	NC_007604	+
511088	512513	2219144	2220565	NC_000911	NC_007604	+
514209	514294	2224289	2224373	NC_000911	NC_007604	+
516091	516778	1545341	1544663	NC_000911	NC_007604	-
531446	532867	2240726	2239305	NC_000911	NC_007604	-
554287	554512	1171474	1171246	NC_000911	NC_007604	-
554753	555018	1171141	1170875	NC_000911	NC_007604	-
567050	568940	421234	419349	NC_000911	NC_007604	-
569363	570282	1211238	1210336	NC_000911	NC_007604	-
570297	570535	1210294	1210056	NC_000911	NC_007604	-
570619	571202	1210005	1209425	NC_000911	NC_007604	-
571369	571498	1208708	1208574	NC_000911	NC_007604	-
573487	573569	1771539	1771456	NC_000911	NC_007604	-
573812	573918	1771093	1770982	NC_000911	NC_007604	-
575548	575683	1768532	1768397	NC_000911	NC_007604	-
577458	577710	1762015	1761770	NC_000911	NC_007604	-
578216	578411	1761413	1761218	NC_000911	NC_007604	-
578662	579730	1760967	1759899	NC_000911	NC_007604	-
579770	580163	1759834	1759443	NC_000911	NC_007604	-
595733	596245	2101004	2100493	NC_000911	NC_007604	-
596442	597083	2100353	2099715	NC_000911	NC_007604	-
600641	600837	2664240	2664432	NC_000911	NC_007604	+
600943	600976	2664461	2664493	NC_000911	NC_007604	+
601399	603261	2664848	2666713	NC_000911	NC_007604	+
603480	604727	278176	279423	NC_000911	NC_007604	+
627624	627942	698772	699089	NC_000911	NC_007604	+
628106	628502	699254	699649	NC_000911	NC_007604	+
628511	629170	699680	700339	NC_000911	NC_007604	+
634920	636221	2442771	2441470	NC_000911	NC_007604	-
640827	641772	950303	951245	NC_000911	NC_007604	+
658349	659302	564204	565157	NC_000911	NC_007604	+
670431	670601	660926	661091	NC_000911	NC_007604	+
671912	672189	663985	664262	NC_000911	NC_007604	+
673899	675257	1835460	1834114	NC_000911	NC_007604	-
675351	676321	1834031	1833061	NC_000911	NC_007604	-
696281	697286	1005810	1006800	NC_000911	NC_007604	+
722827	722932	1064731	1064626	NC_000911	NC_007604	-
724131	724374	1063532	1063292	NC_000911	NC_007604	-
724499	726070	1063222	1061652	NC_000911	NC_007604	-
747305	747577	1525348	1525079	NC_000911	NC_007604	-
747632	748136	1525057	1524554	NC_000911	NC_007604	-
750111	752216	1524553	1522478	NC_000911	NC_007604	-
752451	753181	1522228	1521480	NC_000911	NC_007604	-
761457	763133	2189099	2190783	NC_000911	NC_007604	+
782120	782862	2555551	2556271	NC_000911	NC_007604	+
783215	783279	2556513	2556576	NC_000911	NC_007604	+
783443	784718	2556792	2558067	NC_000911	NC_007604	+
788164	788702	883115	882577	NC_000911	NC_007604	-
788788	790396	882491	880868	NC_000911	NC_007604	-
806801	807209	1995687	1996091	NC_000911	NC_007604	+
807287	809314	1996134	1998134	NC_000911	NC_007604	+
814269	815615	778095	776758	NC_000911	NC_007604	-
817325	817397	523741	523669	NC_000911	NC_007604	-
817959	820066	523516	521418	NC_000911	NC_007604	-
820110	821354	521344	520100	NC_000911	NC_007604	-
821554	821762	520024	519816	NC_000911	NC_007604	-
824596	825922	2481486	2482812	NC_000911	NC_007604	+
826682	826898	2284424	2284640	NC_000911	NC_007604	+
826933	828224	2284653	2285936	NC_000911	NC_007604	+
828478	829083	2286188	2286792	NC_000911	NC_007604	+
829157	830114	2286822	2287760	NC_000911	NC_007604	+
830194	831034	2287781	2288635	NC_000911	NC_007604	+
831094	831254	2288768	2288920	NC_000911	NC_007604	+
831799	831961	2289065	2289226	NC_000911	NC_007604	+
832206	832244	2289472	2289509	NC_000911	NC_007604	+
832399	832768	2289527	2289895	NC_000911	NC_007604	+
832825	834298	2289941	2291441	NC_000911	NC_007604	+
834346	835818	2291454	2292909	NC_000911	NC_007604	+
835851	836271	2292918	2293339	NC_000911	NC_007604	+
836331	836928	2293340	2293930	NC_000911	NC_007604	+
837000	838642	2293938	2295569	NC_000911	NC_007604	+
838755	839401	2295660	2296308	NC_000911	NC_007604	+
839448	840118	2296342	2297008	NC_000911	NC_007604	+
840124	840961	2297047	2297883	NC_000911	NC_007604	+
840996	842685	2297899	2299579	NC_000911	NC_007604	+
850602	851549	176468	175521	NC_000911	NC_007604	-
853494	853560	1582893	1582828	NC_000911	NC_007604	-
853786	855151	1582797	1581444	NC_000911	NC_007604	-
855337	857431	1581258	1579134	NC_000911	NC_007604	-
857598	859073	1576994	1575522	NC_000911	NC_007604	-
859097	860876	1575519	1573733	NC_000911	NC_007604	-
860964	861785	1573622	1572808	NC_000911	NC_007604	-
861895	862094	1572757	1572558	NC_000911	NC_007604	-
869721	870284	2114190	2114754	NC_000911	NC_007604	+
871166	871813	2115611	2116263	NC_000911	NC_007604	+
871961	872138	2116412	2116589	NC_000911	NC_007604	+
872299	873277	2116750	2117728	NC_000911	NC_007604	+
879403	880122	2526164	2526873	NC_000911	NC_007604	+
915188	915647	2383732	2383273	NC_000911	NC_007604	-
915720	917347	2383249	2381613	NC_000911	NC_007604	-
918862	919046	217843	217657	NC_000911	NC_007604	-
921560	922674	215548	214440	NC_000911	NC_007604	-
922843	923936	623875	624947	NC_000911	NC_007604	+
923984	924850	624965	625829	NC_000911	NC_007604	+
924877	925315	625854	626291	NC_000911	NC_007604	+
925417	925975	626300	626859	NC_000911	NC_007604	+
926668	926743	2622886	2622811	NC_000911	NC_007604	-
926870	927244	2622756	2622381	NC_000911	NC_007604	-
934838	935238	2176607	2176207	NC_000911	NC_007604	-
935408	936871	2176163	2174682	NC_000911	NC_007604	-
936939	937628	2174614	2173925	NC_000911	NC_007604	-
938470	938752	2173176	2172894	NC_000911	NC_007604	-
938787	939718	2172871	2171943	NC_000911	NC_007604	-
941664	942371	2126057	2125351	NC_000911	NC_007604	-
942377	943941	2125309	2123745	NC_000911	NC_007604	-
944185	946380	2123727	2121523	NC_000911	NC_007604	-
954523	955433	145082	145989	NC_000911	NC_007604	+
958375	958667	1515574	1515850	NC_000911	NC_007604	+
960090	961084	1519639	1520634	NC_000911	NC_007604	+
961258	961493	2402814	2402579	NC_000911	NC_007604	-
961640	962695	2402432	2401374	NC_000911	NC_007604	-
962910	964284	845262	843891	NC_000911	NC_007604	-
964290	964578	843867	843573	NC_000911	NC_007604	-
964599	965781	843552	842370	NC_000911	NC_007604	-
979671	980153	1204333	1203851	NC_000911	NC_007604	-
986295	986438	1421321	1421175	NC_000911	NC_007604	-
986577	986676	1421085	1420989	NC_000911	NC_007604	-
988109	988201	1648758	1648849	NC_000911	NC_007604	+
988232	988408	1648881	1649074	NC_000911	NC_007604	+
988557	989502	1649215	1650151	NC_000911	NC_007604	+
989757	991497	1342574	1344293	NC_000911	NC_007604	+
1002652	1004657	1255794	1257783	NC_000911	NC_007604	+
1004700	1004754	1257842	1257895	NC_000911	NC_007604	+
1005353	1006139	1258148	1258933	NC_000911	NC_007604	+
1006274	1008007	1259006	1260717	NC_000911	NC_007604	+
1008360	1008422	1261008	1261069	NC_000911	NC_007604	+
1008438	1009085	1261095	1261750	NC_000911	NC_007604	+
1009159	1010086	1261782	1262704	NC_000911	NC_007604	+
1010088	1010613	1262728	1263234	NC_000911	NC_007604	+
1010633	1010778	1263236	1263389	NC_000911	NC_007604	+
1012060	1012332	1264515	1264813	NC_000911	NC_007604	+
1015628	1016671	706233	705184	NC_000911	NC_007604	-
1022861	1024639	2250467	2248689	NC_000911	NC_007604	-
1026589	1026849	967733	967992	NC_000911	NC_007604	+
1026925	1027724	968039	968835	NC_000911	NC_007604	+
1029562	1029677	932898	933007	NC_000911	NC_007604	+
1030253	1030923	934034	934703	NC_000911	NC_007604	+
1032034	1032200	935282	935447	NC_000911	NC_007604	+
1032240	1032446	935461	935669	NC_000911	NC_007604	+
1032454	1032622	935699	935867	NC_000911	NC_007604	+
1033935	1035525	2430881	2432471	NC_000911	NC_007604	+
1050835	1051077	2391123	2391356	NC_000911	NC_007604	+
1051158	1052096	2391368	2392306	NC_000911	NC_007604	+
1052925	1053684	584423	585182	NC_000911	NC_007604	+
1062301	1062434	2509567	2509693	NC_000911	NC_007604	+
1062635	1065207	2509817	2512371	NC_000911	NC_007604	+
1066639	1067319	920406	919726	NC_000911	NC_007604	-
1069671	1070801	2457110	2458234	NC_000911	NC_007604	+
1070824	1071590	2458237	2458996	NC_000911	NC_007604	+
1071745	1072804	2459167	2460229	NC_000911	NC_007604	+
1097076	1098100	688057	687028	NC_000911	NC_007604	-
1098877	1099029	686400	686234	NC_000911	NC_007604	-
1099173	1099250	686128	686053	NC_000911	NC_007604	-
1100480	1101054	80943	80369	NC_000911	NC_007604	-
1102307	1102637	98341	98670	NC_000911	NC_007604	+
1102681	1104058	98715	100086	NC_000911	NC_007604	+
1106107	1107109	481408	482410	NC_000911	NC_007604	+
1108287	1108813	1800311	1799783	NC_000911	NC_007604	-
1108899	1109410	1799706	1799179	NC_000911	NC_007604	-
1117288	1119619	240990	238659	NC_000911	NC_007604	-
1124564	1124739	231046	230864	NC_000911	NC_007604	-
